"ID"	"No."	"NOM_MUN"	"Rubro"	"Ejercicio"	"Obra"	"Localidad"	"Habitantes beneficiados"	"Ejecutora"	"Trabajos"	"tiene_geo"
"1115_Tenango de Doria"	1115	"Tenango de Doria"	"Infraestructura Hídrica"	2024	"SAP La Reforma.- En red de distribución 58.00 m de tubería de FoGo de  2 de diámetro 58 m de tubería de 1 1/4 de diámetro, 60.60 m de 2 de diámetro de PVC, en linea de conducción 25.60 m de tubo de FoGo de 3 de diámetro en linea de conducción."	"La Reforma"	155	"CEAA"	"Considera los trabajos de instalación de tubería, rellenos con material producto de excavación, prueba de la tubería en la comunidad."	TRUE
"1116_Tenango de Doria"	1116	"Tenango de Doria"	"Infraestructura Carretera"	2023	"Pavimentación del tramo carretero San Pablo El Grande, entronque a San Nicolás"	"San Nicolás"	793	"DGCCE"	"considera los trabajos de terracerías, estabilización, riego de impregnación, carpeta de concreto asfáltico, cunetas, señalamiento horizontal"	TRUE
"1117_Tenango de Doria"	1117	"Tenango de Doria"	"Infraestructura Carretera"	2023	"Pavimentación C.R. Santa María Temaxcalapa - Cerro Chiquito."	"Santa María Temaxcalapa"	1052	"DGCCE"	"Considera los trabajos de Preliminares, piso para pavimento de concreto"	TRUE
"1118_Tenango de Doria"	1118	"Tenango de Doria"	"Infraestructura Carretera"	2023	"Reconstrucción de la C.E. Desdavi a Santa María Temaxcalapa."	"Santa María Temaxcalapa"	NA	"DGCCE"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de Santa María Temaxcalapa municipio de Tenango de Doria"	TRUE
"1119_Tenango de Doria"	1119	"Tenango de Doria"	"Vialidades Urbanas"	2025	"Rehabilitación de pavimentación hidráulica en calle de acceso a la localidad de Santa María Temaxcalapa, en el municipio de Tenango de Doria"	"Santa María Temaxcalapa"	NA	"SIPDUS"	NA	TRUE
"112_Atotonilco el Grande"	112	"Atotonilco el Grande"	"Infraestructura Hídrica"	2024	"Construcción de interconexiones a la Línea de Conducción del Sistema de Agua Potable Los Berros, en el municipio de Atotonilco El Grande"	"Atotonilco El Grande"	8417	"DGCCE"	"Considera los trabajos de instalación de tubería, prueba de la tubería en la comunidad."	TRUE
"1120_Tenango de Doria"	1120	"Tenango de Doria"	"Infraestructura Carretera"	2024	"Construcción de pavimentación asfáltica en la localidad de Santa Mónica, municipio de Tenango de Doria."	"Santa Mónica"	1381	"DGCCE"	"Considera los trabajos de capa subbase, riego de impregnación, suministro y aplicación de riego de liga con emulsión asfáltica"	TRUE
"1121_Tenango de Doria"	1121	"Tenango de Doria"	"Infraestructura Hídrica"	2023	"Sustitución de Línea de conducción de agua potable de la cabecera municipal de Tenango de Doria, estado de Hidalgo."	"Tenango de Doria"	2614	"CEAA"	"Considera los trabajos de instalación de tubería, rellenos con material producto de excavación, prueba de la tubería en la comunidad."	TRUE
"1122_Tenango de Doria"	1122	"Tenango de Doria"	"Infraestructura Carretera"	2023	"Rehabilitación de la C.E. Metepec-Tenango de Doria."	"Tenango de Doria"	NA	"DGCCE"	"Considera trabajos para la reconstrucción y/o conservación de Infraestructura Carretera en la localidad de Tenango de Doria municipio de Tenango de Doria"	TRUE
"1123_Tenango de Doria"	1123	"Tenango de Doria"	"Espacios Públicos"	2024	"Segunda etapa del Centro Cultural Regional de la Sierra Otomí Tepehua"	"Tenango de Doria"	2614	"DGOPI"	"Considera trabajos en infraestructura del Espacio Público en el municipio de Tenango de Doria."	TRUE
"1124_Tenango de Doria"	1124	"Tenango de Doria"	"Infraestructura Carretera"	2025	"Construcción de pavimentación en camino rural tramo Piedras  Negras - El Bopo, en el municipio de Tenango de Doria"	"Tenango de Doria"	NA	"SIPDUS"	NA	TRUE
"1128_Tepeapulco"	1128	"Tepeapulco"	"Infraestructura Carretera"	2024	"Pavimentación asfáltica del tramo Francisco Sarabia - entronque Tlacatepa, en la localidad de Francisco Sarabia del municipio de Tepeapulco"	"Francisco Sarabia (Corralillos)"	412	"DGCCE"	"Considera los trabajos de capa subbase, riego de impregnación, suministro y aplicación de riego de liga con emulsión asfáltica"	TRUE
"113_Atotonilco el Grande"	113	"Atotonilco el Grande"	"Infraestructura Carretera"	2023	"Construcción de pavimento hidráulico en salida principal Avenida Juárez"	"Atotonilco El Grande"	8417	"DGOPI"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"1130_Tepeapulco"	1130	"Tepeapulco"	"Vialidades Urbanas"	2023	"Construcción de pavimento hidráulico en calle Álamos, en el municipio de Tepeapulco"	"Fray Bernanrdino de Sahagún (Ciudad Sahagún)"	31737	"DGCCE"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"1131_Tepeapulco"	1131	"Tepeapulco"	"Espacios Públicos"	2023	"Fortalecimiento para la Atención de Niñas, Niños y Adolescentes Migrantes en Ciudad Sahagún Estado de Hidalgo, para la Construcción del Albergue para Niñez y Adolescencia Migrante Acompañada y no Acompañada"	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	31737	"DGOPI"	"Considera trabajos en infraestructura del Espacio Público en el municipio de Tepeapulco."	TRUE
"1132_Tepeapulco"	1132	"Tepeapulco"	"Vialidades Urbanas"	2023	"Reconstrucción de la avenida Diesel Nacional; en el municipio de Tepeapulco."	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	NA	"DGOPI"	"Considera trabajos en la rehabilitación y/o mejoramiento de las vialidades urbanas en la localidad de Fray Bernardino de Sahagún (Ciudad Sahagún) muncipio de Tepeapulco"	TRUE
"1133_Tepeapulco"	1133	"Tepeapulco"	"Vialidades Urbanas"	2023	"Construcción de pavimento hidráulico en calle Jaspe, en el municipio de Tepeapulco"	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	NA	"DGCCE"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"1135_Tepeapulco"	1135	"Tepeapulco"	"Vialidades Urbanas"	2023	"Construcción de Pavimentación Asfáltica en Calle Guadalupe Col. 21 de Julio; en el municipio de Tepeapulco ."	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	NA	"DGOPI"	"Considera los trabajos de capa subbase, riego de impregnación, suministro y aplicación de riego de liga con emulsión asfáltica"	TRUE
"1136_Tepeapulco"	1136	"Tepeapulco"	"Vialidades Urbanas"	2023	"Pavimentación asfáltica del Corredor Industrial."	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	NA	"DGCCE"	"Considera los trabajos de capa subbase, riego de impregnación, suministro y aplicación de riego de liga con emulsión asfáltica"	TRUE
"1137_Tepeapulco"	1137	"Tepeapulco"	"Espacios Públicos"	2024	"Levantamiento topográfico para reconocimiento y delimitación de bienes inmuebles, propiedad de la Corporación de Fomento de Infraestructura Industrial (Reserva de las 311 Ha); ubicada en Cd. Sahagún, municipio de Tepeapulco, Estado de Hidalgo."	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	31737	"DGEP"	"Considera trabajos en infraestructura del Espacio Público en el municipio de Tepeapulco."	TRUE
"1138_Tepeapulco"	1138	"Tepeapulco"	"Espacios Públicos"	2024	"Análisis costo beneficio del Proyecto de acceso a la Reserva Denominada de las 311 HA en Cd. Sahagún."	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	NA	"DGEP"	"Considera trabajos en infraestructura del Espacio Público en el municipio de Tepeapulco."	TRUE
"1139_Tepeapulco"	1139	"Tepeapulco"	"Vialidades Urbanas"	2024	"Reconstrucción de la Avenida Corredor Industrial 2a. etapa en el Parque industrial Sahagún, en el municipio de Tepeapulco."	"Fray Bernardino de Sahagún (Ciudad Sahagún)"	NA	"DGEP"	"Considera trabajos en la rehabilitación y/o mejoramiento de las vialidades urbanas en la localidad de Fray Bernardino de Sahagún (Ciudad Sahagún) muncipio de Tepeapulco"	TRUE
"114_Atotonilco el Grande"	114	"Atotonilco el Grande"	"Vialidades Urbanas"	2022	"Construcción de pavimentación hidráulica en calle México, en la localidad de Cerro Colorado, municipio de Atotonilco el Grande"	"Cerro Colorado"	707	"DGCCE"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"1141_Tepeapulco"	1141	"Tepeapulco"	"Vialidades Urbanas"	2023	"Construcción de pavimento de Calle 16 de Enero, Col. El Calvario, municipio de Tepeapulco"	"Tepeapulco"	16368	"DGOPI"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"1143_Tepeapulco"	1143	"Tepeapulco"	"Espacios Públicos"	2024	"Rehabilitación de CGI de Tepeapulco"	"Tepeapulco"	16368	"DGOPI"	"Considera trabajos en infraestructura del Espacio Público en el municipio de Tepeapulco."	TRUE
"1144_Tepeapulco"	1144	"Tepeapulco"	"Vialidades Urbanas"	2024	"Construcción de Avenida Calzada Periférica 1ra. Etapa, Cd. Sahagún Municipio Tepeapulco."	"Tepeapulco"	NA	"DGCCE"	"Considera trabajos en la rehabilitación y/o mejoramiento de las vialidades urbanas en el muncipio de Tepeapulco"	TRUE
"1149_Tepehuacán de Guerrero"	1149	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Construye tu Camino del Acceso a Acuimantla, en el municipio de Tepehuacán de Guerrero."	"Acuimantla"	1400	"DGCCE"	"Considera los trabajos de construcción de huellas de concreto hidráulico y empedrado en la localidad, el cual consta de terracerías y pisos de concreto."	TRUE
"115_Atotonilco el Grande"	115	"Atotonilco el Grande"	"Vialidades Urbanas"	2023	"Construcción de pavimento hidráulico en calle Los Fresnos; en el municipio de Atotonilco el Grande."	"La Puebla"	1195	"DGCCE"	"Considera los trabajos de preliminares, piso para pavimento de concreto hidráulico."	TRUE
"1150_Tepehuacán de Guerrero"	1150	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Rehabilitación de camino puente Cahuazas, sobre el camino Cahuazas a Ixtlapalaco, en el municipio de Tepehuacán de Guerrero."	"Cahuazaz de Morelos (Rancho Alegre)"	667	"DGOPI"	"Considera los trabajos de demoliciones, zampeados, pavimentación en accesos"	TRUE
"1152_Tepehuacán de Guerrero"	1152	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Rehabilitación de camino E.C. de Tepehuacán a San Juan Ahuehueco, a Choquintla, en el municipio de Tepehuacán de Guerrero."	"Choquintla (San Nicolás Choquintla)"	3400	"DGOPI"	"Considera los trabajos de preliminares, revestimiento de camino en la localidad de Choquintla (San Nicolás Choquintla) municipio de Tepehuacán de Guerrero"	TRUE
"1153_Tepehuacán de Guerrero"	1153	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del tramo Ixtlapalaco - Cahuazas, del Km 0+000 al Km 7+000; en el municipio de Tepehuacán de Guerrero."	"Ixtlapalaco"	515	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"1154_Tepehuacán de Guerrero"	1154	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Rehabilitación de camino de San Andrés a La Palma, en el municipio de Tepehuacan de Guerrero."	"La Palma"	762	"DGOPI"	"Considera los trabajos de preliminares, revestimiento de camino en la localidad de La Palma municipio de Tepehuacán de Guerrero"	TRUE
"1155_Tepehuacán de Guerrero"	1155	"Tepehuacán de Guerrero"	"Infraestructura Hídrica"	2023	"Rehabilitación del Sistema de agua potable de la localidad de La Reforma, municipio de Tepehuacán de Guerrero"	"La Reforma"	1233	"SIPDUS"	"Considera los trabajos de instalación de tubería, rellenos con material producto de excavación, prueba de la tubería en la comunidad."	TRUE
"1156_Tepehuacán de Guerrero"	1156	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del acceso a La Reforma, del Km 0+000 al Km 4+000; en el municipio de Tepehuacán de Guerrero"	"La Reforma"	NA	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"1157_Tepehuacán de Guerrero"	1157	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Construcción de pavimentación hidráulica acceso a Petlapixca, en el municipio de Tepehuacán de Guerrero"	"Petlapixca"	844	"DGOPI"	"Considera los trabajos de preliminares y pavimento hidráulico."	TRUE
"1158_Tepehuacán de Guerrero"	1158	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Rehabilitación de camino E.C. de Tamala a Tepehuacan, a San Miguel, del km 0.000 al km 9.400, en el municipio de Tepehuacan de Guerrero."	"San Miguel Ayotempa"	2783	"DGCCE"	"Considera los trabajos de preliminares, revestimiento de camino en la localidad de San Miguel Ayotempa municipio de Tepehuacán de Guerrero"	TRUE
"1159_Tepehuacán de Guerrero"	1159	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del tramo Tenango - Ahuatetla, del km 0+000 al km 7+300; en el municipio de Tepehuacán de Guerrero"	"Tenango"	150	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"116_Atotonilco el Grande"	116	"Atotonilco el Grande"	"Infraestructura Hídrica"	2022	"Construcción de ampliación de red de agua potable en Los Tepetates"	"Los Tepetates"	437	"CEAA"	"Considera los trabajos de instalación de tubería, rellenos con material producto de excavación, prueba de la tubería en la comunidad."	TRUE
"1160_Tepehuacán de Guerrero"	1160	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Muro de contención en la comunidad de Texcapa, municipio de Tepehuacán de Guerrero."	"Texcapa"	2241	"DGOPI"	"Considera en los trabajos la construcción de muros de contención en la Localidad de Texcapa."	TRUE
"1161_Tepehuacán de Guerrero"	1161	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del tramo Teyahuala - Coyutla, del Km 0+000 al Km 3+000; en el municipio de Tepehuacán de Guerrero."	"Teyahuala"	720	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"1162_Tepehuacán de Guerrero"	1162	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del acceso a Tizapa, del km 0+000 al km 5+500; en el municipio de Tepehuacán de Guerrero"	"Tizapa"	289	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"1166_Tepehuacán de Guerrero"	1166	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del tramo Xiliapa - Acoyotla, del km 0+000 al km 6+000; en el municipio de Tepehuacán de Guerrero"	"Xiliapa"	153	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"1167_Tepehuacán de Guerrero"	1167	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2023	"Rehabilitación del acceso a Zacualtipanito, del Km 0+000 al Km 4+000; en el municipio de Tepehuacán de Guerrero"	"Zacualtipanito"	1640	"DGOPI"	"Se consideran trabajos de revestimiento, cunetas y limpieza de cunetas."	TRUE
"1168_Tepehuacán de Guerrero"	1168	"Tepehuacán de Guerrero"	"Infraestructura Carretera"	2024	"Construcción de pavimentación hidráulica acceso a Zacualtipanito, en el municipio de Tepehuacán de Guerrero"	"Zacualtipanito"	1640	"DGOPI"	"Considera los trabajos de preliminares y pavimento hidráulico."	TRUE
"1169_Tepeji del Río de Ocampo"	1169	"Tepeji del Río de Ocampo"	"Infraestructura Carretera"	2024	"Pavimentación asfáltica del camino rural de San Buenaventura - Cantera de Villagrán, en el municipio de Tepeji del Río"	"Cantera de Villagrán"	2026	"DGIVC"	"Considera los trabajos de capa subbase, riego de impregnación, suministro y aplicación de riego de liga con emulsión asfáltica"	TRUE
"117_Atotonilco el Grande"	117	"Atotonilco el Grande"	"Infraestructura Carretera"	2024	"Construye Tu Camino del tramo Camino de la Región de Comunidades Unidas, en el Municipio de Atotonilco el Grande"	"Paraje de Los Sauces"	1350	"DGCCE"	"Considera los trabajos de construcción de huellas de concreto hidráulico y empedrado en la localidad, el cual consta de terracerías y pisos de concreto."	TRUE
"1170_Tepeji del Río de Ocampo"	1170	"Tepeji del Río de Ocampo"	"Infraestructura Hídrica"	2022	"Construcción de sistema de agua potable de San Buenaventura, etapa una de diez"	"San Buenaventura"	4362	"CEAA"	"Considera los trabajos de líneas de distribución con la instalación de tubería, tomas domiciliarias. en la localidad de San Buenaventura municipio de  Tepeji del Río de Ocampo"	TRUE
"1171_Tepeji del Río de Ocampo"	1171	"Tepeji del Río de Ocampo"	"Infraestructura Hídrica"	2024	"Construcción de sistema de agua potable de San Buenaventura, etapa tres de diez"	"San Buenaventura"	4362	"CEAA"	"Considera los trabajos de líneas de distribución con la instalación de tubería, tomas domiciliarias. en la localidad de San Buenaventura municipio de  Tepeji del Río de Ocampo"	TRUE
